mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__n_estimators,param_estimator__min_samples_split,param_estimator__max_leaf_nodes,param_estimator__max_depth,param_estimator,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.11062126159667969,0.008728477833564044,0.03461565971374512,0.012497134670516434,50,24,18,6,"ExtraTreesRegressor(bootstrap=False, ccp_alpha=0.0, criterion='mse',
                    max_depth=8, max_features='auto', max_leaf_nodes=20,
                    max_samples=None, min_impurity_decrease=0.0,
                    min_impurity_split=None, min_samples_leaf=1,
                    min_samples_split=20, min_weight_fraction_leaf=0.0,
                    n_estimators=100, n_jobs=-1, oob_score=False,
                    random_state=42, verbose=0, warm_start=False)","{'estimator__n_estimators': 50, 'estimator__min_samples_split': 24, 'estimator__max_leaf_nodes': 18, 'estimator__max_depth': 6, 'estimator': ExtraTreesRegressor(bootstrap=False, ccp_alpha=0.0, criterion='mse',
                    max_depth=8, max_features='auto', max_leaf_nodes=20,
                    max_samples=None, min_impurity_decrease=0.0,
                    min_impurity_split=None, min_samples_leaf=1,
                    min_samples_split=20, min_weight_fraction_leaf=0.0,
                    n_estimators=100, n_jobs=-1, oob_score=False,
                    random_state=42, verbose=0, warm_start=False)}",0.8664892952929268,0.8489075775834921,0.8050620157035284,0.8513070949080864,0.8857759832311848,0.8515083933438437,0.02669369176221736,35
0.20486388206481934,0.01625945693841876,0.03793244361877442,0.014017964719202067,100,18,8,6,"ExtraTreesRegressor(bootstrap=False, ccp_alpha=0.0, criterion='mse',
                    max_depth=8, max_features='auto', max_leaf_nodes=20,
                    max_samples=None, min_impurity_decrease=0.0,
                    min_impurity_split=None, min_samples_leaf=1,
                    min_samples_split=20, min_weight_fraction_leaf=0.0,
                    n_estimators=100, n_jobs=-1, oob_score=False,
                    random_state=42, verbose=0, warm_start=False)","{'estimator__n_estimators': 100, 'estimator__min_samples_split': 18, 'estimator__max_leaf_nodes': 8, 'estimator__max_depth': 6, 'estimator': ExtraTreesRegressor(bootstrap=False, ccp_alpha=0.0, criterion='mse',
                    max_depth=8, max_features='auto', max_leaf_nodes=20,
                    max_samples=None, min_impurity_decrease=0.0,
                    min_impurity_split=None, min_samples_leaf=1,
                    min_samples_split=20, min_weight_fraction_leaf=0.0,
                    n_estimators=100, n_jobs=-1, oob_score=False,
                    random_state=42, verbose=0, warm_start=False)}",0.8768251751270401,0.837835133751155,0.7748118275574277,0.8319533096928354,0.865590603147933,0.8374032098552782,0.03548574247359323,697
0.351865816116333,0.017629164917207785,0.001970815658569336,9.004667940738103e-05,350,24,12,4,"GradientBoostingRegressor(alpha=0.9, ccp_alpha=0.0, criterion='friedman_mse',
                          init=None, learning_rate=0.1, loss='ls', max_depth=3,
                          max_features=None, max_leaf_nodes=None,
                          min_impurity_decrease=0.0, min_impurity_split=None,
                          min_samples_leaf=1, min_samples_split=2,
                          min_weight_fraction_leaf=0.0, n_estimators=100,
                          n_iter_no_change=None, presort='deprecated',
                          random_state=42, subsample=1.0, tol=0.0001,
                          validation_fraction=0.1, verbose=0, warm_start=False)","{'estimator__n_estimators': 350, 'estimator__min_samples_split': 24, 'estimator__max_leaf_nodes': 12, 'estimator__max_depth': 4, 'estimator': GradientBoostingRegressor(alpha=0.9, ccp_alpha=0.0, criterion='friedman_mse',
                          init=None, learning_rate=0.1, loss='ls', max_depth=3,
                          max_features=None, max_leaf_nodes=None,
                          min_impurity_decrease=0.0, min_impurity_split=None,
                          min_samples_leaf=1, min_samples_split=2,
                          min_weight_fraction_leaf=0.0, n_estimators=100,
                          n_iter_no_change=None, presort='deprecated',
                          random_state=42, subsample=1.0, tol=0.0001,
                          validation_fraction=0.1, verbose=0, warm_start=False)}",0.8237597952107192,0.8081815814011842,0.8356324835233669,0.8574592233675383,0.8582390324273226,0.8366544231860262,0.01937397004897258,761
0.20363802909851075,0.011208762854280789,0.04550952911376953,0.012568111758187962,100,24,20,5,"ExtraTreesRegressor(bootstrap=False, ccp_alpha=0.0, criterion='mse',
                    max_depth=8, max_features='auto', max_leaf_nodes=20,
                    max_samples=None, min_impurity_decrease=0.0,
                    min_impurity_split=None, min_samples_leaf=1,
                    min_samples_split=20, min_weight_fraction_leaf=0.0,
                    n_estimators=100, n_jobs=-1, oob_score=False,
                    random_state=42, verbose=0, warm_start=False)","{'estimator__n_estimators': 100, 'estimator__min_samples_split': 24, 'estimator__max_leaf_nodes': 20, 'estimator__max_depth': 5, 'estimator': ExtraTreesRegressor(bootstrap=False, ccp_alpha=0.0, criterion='mse',
                    max_depth=8, max_features='auto', max_leaf_nodes=20,
                    max_samples=None, min_impurity_decrease=0.0,
                    min_impurity_split=None, min_samples_leaf=1,
                    min_samples_split=20, min_weight_fraction_leaf=0.0,
                    n_estimators=100, n_jobs=-1, oob_score=False,
                    random_state=42, verbose=0, warm_start=False)}",0.8688035071519566,0.8571437363333104,0.7994704218061378,0.8471656246568264,0.8837309250046064,0.8512628429905675,0.02862054592638449,46
0.41404709815979,0.01634906794506452,0.06251139640808105,0.012867914378782071,200,18,6,8,"ExtraTreesRegressor(bootstrap=False, ccp_alpha=0.0, criterion='mse',
                    max_depth=8, max_features='auto', max_leaf_nodes=20,
                    max_samples=None, min_impurity_decrease=0.0,
                    min_impurity_split=None, min_samples_leaf=1,
                    min_samples_split=20, min_weight_fraction_leaf=0.0,
                    n_estimators=100, n_jobs=-1, oob_score=False,
                    random_state=42, verbose=0, warm_start=False)","{'estimator__n_estimators': 200, 'estimator__min_samples_split': 18, 'estimator__max_leaf_nodes': 6, 'estimator__max_depth': 8, 'estimator': ExtraTreesRegressor(bootstrap=False, ccp_alpha=0.0, criterion='mse',
                    max_depth=8, max_features='auto', max_leaf_nodes=20,
                    max_samples=None, min_impurity_decrease=0.0,
                    min_impurity_split=None, min_samples_leaf=1,
                    min_samples_split=20, min_weight_fraction_leaf=0.0,
                    n_estimators=100, n_jobs=-1, oob_score=False,
                    random_state=42, verbose=0, warm_start=False)}",0.86888659575733,0.8122428832744167,0.7659492238266112,0.8122827035820901,0.8448049255518111,0.8208332663984518,0.034764717288537,1136
0.6491969108581543,0.004437794468818489,0.07417078018188476,0.020792368281399205,200,18,10,8,"RandomForestRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse',
                      max_depth=None, max_features='auto', max_leaf_nodes=None,
                      max_samples=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      n_estimators=100, n_jobs=-1, oob_score=False,
                      random_state=42, verbose=0, warm_start=False)","{'estimator__n_estimators': 200, 'estimator__min_samples_split': 18, 'estimator__max_leaf_nodes': 10, 'estimator__max_depth': 8, 'estimator': RandomForestRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse',
                      max_depth=None, max_features='auto', max_leaf_nodes=None,
                      max_samples=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      n_estimators=100, n_jobs=-1, oob_score=False,
                      random_state=42, verbose=0, warm_start=False)}",0.8238133804126866,0.8266310096298121,0.7900048875586503,0.8589455852106752,0.8558865923383157,0.8310562910300281,0.025106243006896792,993
0.9679880142211914,0.023777062930527747,0.0830599308013916,0.010640229349573817,300,16,10,6,"RandomForestRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse',
                      max_depth=None, max_features='auto', max_leaf_nodes=None,
                      max_samples=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      n_estimators=100, n_jobs=-1, oob_score=False,
                      random_state=42, verbose=0, warm_start=False)","{'estimator__n_estimators': 300, 'estimator__min_samples_split': 16, 'estimator__max_leaf_nodes': 10, 'estimator__max_depth': 6, 'estimator': RandomForestRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse',
                      max_depth=None, max_features='auto', max_leaf_nodes=None,
                      max_samples=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      n_estimators=100, n_jobs=-1, oob_score=False,
                      random_state=42, verbose=0, warm_start=False)}",0.8251646255252244,0.8230212563949335,0.7894999668517618,0.8579497542847856,0.8548746360008294,0.8301020478115071,0.024948830055132598,1014
0.5170634746551513,0.020889839316079878,0.07139892578125,0.011475332687064257,250,22,12,4,"ExtraTreesRegressor(bootstrap=False, ccp_alpha=0.0, criterion='mse',
                    max_depth=8, max_features='auto', max_leaf_nodes=20,
                    max_samples=None, min_impurity_decrease=0.0,
                    min_impurity_split=None, min_samples_leaf=1,
                    min_samples_split=20, min_weight_fraction_leaf=0.0,
                    n_estimators=100, n_jobs=-1, oob_score=False,
                    random_state=42, verbose=0, warm_start=False)","{'estimator__n_estimators': 250, 'estimator__min_samples_split': 22, 'estimator__max_leaf_nodes': 12, 'estimator__max_depth': 4, 'estimator': ExtraTreesRegressor(bootstrap=False, ccp_alpha=0.0, criterion='mse',
                    max_depth=8, max_features='auto', max_leaf_nodes=20,
                    max_samples=None, min_impurity_decrease=0.0,
                    min_impurity_split=None, min_samples_leaf=1,
                    min_samples_split=20, min_weight_fraction_leaf=0.0,
                    n_estimators=100, n_jobs=-1, oob_score=False,
                    random_state=42, verbose=0, warm_start=False)}",0.87387842978412,0.8519784856264003,0.7911771545254134,0.8430282127831632,0.8753132812264198,0.8470751127891034,0.03059677813600135,247
0.21064395904541017,0.007974795966291167,0.0018204689025878907,0.0002654128308857841,200,24,6,5,"GradientBoostingRegressor(alpha=0.9, ccp_alpha=0.0, criterion='friedman_mse',
                          init=None, learning_rate=0.1, loss='ls', max_depth=3,
                          max_features=None, max_leaf_nodes=None,
                          min_impurity_decrease=0.0, min_impurity_split=None,
                          min_samples_leaf=1, min_samples_split=2,
                          min_weight_fraction_leaf=0.0, n_estimators=100,
                          n_iter_no_change=None, presort='deprecated',
                          random_state=42, subsample=1.0, tol=0.0001,
                          validation_fraction=0.1, verbose=0, warm_start=False)","{'estimator__n_estimators': 200, 'estimator__min_samples_split': 24, 'estimator__max_leaf_nodes': 6, 'estimator__max_depth': 5, 'estimator': GradientBoostingRegressor(alpha=0.9, ccp_alpha=0.0, criterion='friedman_mse',
                          init=None, learning_rate=0.1, loss='ls', max_depth=3,
                          max_features=None, max_leaf_nodes=None,
                          min_impurity_decrease=0.0, min_impurity_split=None,
                          min_samples_leaf=1, min_samples_split=2,
                          min_weight_fraction_leaf=0.0, n_estimators=100,
                          n_iter_no_change=None, presort='deprecated',
                          random_state=42, subsample=1.0, tol=0.0001,
                          validation_fraction=0.1, verbose=0, warm_start=False)}",0.8248477376143928,0.8057295136369814,0.8284023372543502,0.8717449667517736,0.8650118024222537,0.8391472715359504,0.025172447308261583,612
0.2022097110748291,0.004908250689450245,0.0016856670379638671,2.1484887559964634e-05,150,6,18,8,"GradientBoostingRegressor(alpha=0.9, ccp_alpha=0.0, criterion='friedman_mse',
                          init=None, learning_rate=0.1, loss='ls', max_depth=3,
                          max_features=None, max_leaf_nodes=None,
                          min_impurity_decrease=0.0, min_impurity_split=None,
                          min_samples_leaf=1, min_samples_split=2,
                          min_weight_fraction_leaf=0.0, n_estimators=100,
                          n_iter_no_change=None, presort='deprecated',
                          random_state=42, subsample=1.0, tol=0.0001,
                          validation_fraction=0.1, verbose=0, warm_start=False)","{'estimator__n_estimators': 150, 'estimator__min_samples_split': 6, 'estimator__max_leaf_nodes': 18, 'estimator__max_depth': 8, 'estimator': GradientBoostingRegressor(alpha=0.9, ccp_alpha=0.0, criterion='friedman_mse',
                          init=None, learning_rate=0.1, loss='ls', max_depth=3,
                          max_features=None, max_leaf_nodes=None,
                          min_impurity_decrease=0.0, min_impurity_split=None,
                          min_samples_leaf=1, min_samples_split=2,
                          min_weight_fraction_leaf=0.0, n_estimators=100,
                          n_iter_no_change=None, presort='deprecated',
                          random_state=42, subsample=1.0, tol=0.0001,
                          validation_fraction=0.1, verbose=0, warm_start=False)}",0.8421517802730448,0.8651399097575494,0.7969747291954985,0.8542421872573265,0.850403532444535,0.8417824277855906,0.023592402547875008,501
0.05725884437561035,0.0018574766342209484,0.0011942863464355468,2.264469491529075e-05,50,12,12,6,"GradientBoostingRegressor(alpha=0.9, ccp_alpha=0.0, criterion='friedman_mse',
                          init=None, learning_rate=0.1, loss='ls', max_depth=3,
                          max_features=None, max_leaf_nodes=None,
                          min_impurity_decrease=0.0, min_impurity_split=None,
                          min_samples_leaf=1, min_samples_split=2,
                          min_weight_fraction_leaf=0.0, n_estimators=100,
                          n_iter_no_change=None, presort='deprecated',
                          random_state=42, subsample=1.0, tol=0.0001,
                          validation_fraction=0.1, verbose=0, warm_start=False)","{'estimator__n_estimators': 50, 'estimator__min_samples_split': 12, 'estimator__max_leaf_nodes': 12, 'estimator__max_depth': 6, 'estimator': GradientBoostingRegressor(alpha=0.9, ccp_alpha=0.0, criterion='friedman_mse',
                          init=None, learning_rate=0.1, loss='ls', max_depth=3,
                          max_features=None, max_leaf_nodes=None,
                          min_impurity_decrease=0.0, min_impurity_split=None,
                          min_samples_leaf=1, min_samples_split=2,
                          min_weight_fraction_leaf=0.0, n_estimators=100,
                          n_iter_no_change=None, presort='deprecated',
                          random_state=42, subsample=1.0, tol=0.0001,
                          validation_fraction=0.1, verbose=0, warm_start=False)}",0.8343470300795558,0.8388862677130778,0.8111654786553556,0.8622799071163166,0.87210510498755,0.8437567577103712,0.021546192121134868,415
0.25187907218933103,0.0036061705809889164,0.0016565322875976562,2.053779212366168e-05,250,26,16,4,"GradientBoostingRegressor(alpha=0.9, ccp_alpha=0.0, criterion='friedman_mse',
                          init=None, learning_rate=0.1, loss='ls', max_depth=3,
                          max_features=None, max_leaf_nodes=None,
                          min_impurity_decrease=0.0, min_impurity_split=None,
                          min_samples_leaf=1, min_samples_split=2,
                          min_weight_fraction_leaf=0.0, n_estimators=100,
                          n_iter_no_change=None, presort='deprecated',
                          random_state=42, subsample=1.0, tol=0.0001,
                          validation_fraction=0.1, verbose=0, warm_start=False)","{'estimator__n_estimators': 250, 'estimator__min_samples_split': 26, 'estimator__max_leaf_nodes': 16, 'estimator__max_depth': 4, 'estimator': GradientBoostingRegressor(alpha=0.9, ccp_alpha=0.0, criterion='friedman_mse',
                          init=None, learning_rate=0.1, loss='ls', max_depth=3,
                          max_features=None, max_leaf_nodes=None,
                          min_impurity_decrease=0.0, min_impurity_split=None,
                          min_samples_leaf=1, min_samples_split=2,
                          min_weight_fraction_leaf=0.0, n_estimators=100,
                          n_iter_no_change=None, presort='deprecated',
                          random_state=42, subsample=1.0, tol=0.0001,
                          validation_fraction=0.1, verbose=0, warm_start=False)}",0.8252717767063287,0.821663005886882,0.8099507842964849,0.8541728746342443,0.8602057525945648,0.8342528388237008,0.019494177511596194,883
0.6473111152648926,0.02229719931891866,0.053508329391479495,0.010391723121639416,200,20,16,6,"RandomForestRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse',
                      max_depth=None, max_features='auto', max_leaf_nodes=None,
                      max_samples=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      n_estimators=100, n_jobs=-1, oob_score=False,
                      random_state=42, verbose=0, warm_start=False)","{'estimator__n_estimators': 200, 'estimator__min_samples_split': 20, 'estimator__max_leaf_nodes': 16, 'estimator__max_depth': 6, 'estimator': RandomForestRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse',
                      max_depth=None, max_features='auto', max_leaf_nodes=None,
                      max_samples=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      n_estimators=100, n_jobs=-1, oob_score=False,
                      random_state=42, verbose=0, warm_start=False)}",0.825095583605186,0.8340260105756518,0.7979817646861898,0.8620761567835276,0.8675057542237617,0.8373370539748635,0.025423725465336024,701
0.6393460750579834,0.045347329213870836,0.06151766777038574,0.013017813973619263,200,24,14,9,"RandomForestRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse',
                      max_depth=None, max_features='auto', max_leaf_nodes=None,
                      max_samples=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      n_estimators=100, n_jobs=-1, oob_score=False,
                      random_state=42, verbose=0, warm_start=False)","{'estimator__n_estimators': 200, 'estimator__min_samples_split': 24, 'estimator__max_leaf_nodes': 14, 'estimator__max_depth': 9, 'estimator': RandomForestRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse',
                      max_depth=None, max_features='auto', max_leaf_nodes=None,
                      max_samples=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      n_estimators=100, n_jobs=-1, oob_score=False,
                      random_state=42, verbose=0, warm_start=False)}",0.8272884236088041,0.8358020871742506,0.793224819882331,0.8586504546730399,0.8657188638317339,0.836136929834032,0.025697497863615457,796
0.3973825931549072,0.00966454448797406,0.0020685672760009767,2.5767037610894568e-05,350,12,16,5,"GradientBoostingRegressor(alpha=0.9, ccp_alpha=0.0, criterion='friedman_mse',
                          init=None, learning_rate=0.1, loss='ls', max_depth=3,
                          max_features=None, max_leaf_nodes=None,
                          min_impurity_decrease=0.0, min_impurity_split=None,
                          min_samples_leaf=1, min_samples_split=2,
                          min_weight_fraction_leaf=0.0, n_estimators=100,
                          n_iter_no_change=None, presort='deprecated',
                          random_state=42, subsample=1.0, tol=0.0001,
                          validation_fraction=0.1, verbose=0, warm_start=False)","{'estimator__n_estimators': 350, 'estimator__min_samples_split': 12, 'estimator__max_leaf_nodes': 16, 'estimator__max_depth': 5, 'estimator': GradientBoostingRegressor(alpha=0.9, ccp_alpha=0.0, criterion='friedman_mse',
                          init=None, learning_rate=0.1, loss='ls', max_depth=3,
                          max_features=None, max_leaf_nodes=None,
                          min_impurity_decrease=0.0, min_impurity_split=None,
                          min_samples_leaf=1, min_samples_split=2,
                          min_weight_fraction_leaf=0.0, n_estimators=100,
                          n_iter_no_change=None, presort='deprecated',
                          random_state=42, subsample=1.0, tol=0.0001,
                          validation_fraction=0.1, verbose=0, warm_start=False)}",0.8293753751090034,0.8198302537293516,0.8054527535662667,0.8590867759868663,0.8540764841271418,0.8335643285037259,0.020339993312508933,921
0.8147211074829102,0.029038145075333307,0.07647519111633301,0.00909397415483233,250,22,16,8,"RandomForestRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse',
                      max_depth=None, max_features='auto', max_leaf_nodes=None,
                      max_samples=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      n_estimators=100, n_jobs=-1, oob_score=False,
                      random_state=42, verbose=0, warm_start=False)","{'estimator__n_estimators': 250, 'estimator__min_samples_split': 22, 'estimator__max_leaf_nodes': 16, 'estimator__max_depth': 8, 'estimator': RandomForestRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse',
                      max_depth=None, max_features='auto', max_leaf_nodes=None,
                      max_samples=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      n_estimators=100, n_jobs=-1, oob_score=False,
                      random_state=42, verbose=0, warm_start=False)}",0.8276859037123104,0.833616115985996,0.7963585909683839,0.8581603392700241,0.866578233207573,0.8364798366288575,0.024783890642078036,778
0.3026998519897461,0.00877774958588154,0.04679875373840332,0.01131926369907225,150,24,12,9,"ExtraTreesRegressor(bootstrap=False, ccp_alpha=0.0, criterion='mse',
                    max_depth=8, max_features='auto', max_leaf_nodes=20,
                    max_samples=None, min_impurity_decrease=0.0,
                    min_impurity_split=None, min_samples_leaf=1,
                    min_samples_split=20, min_weight_fraction_leaf=0.0,
                    n_estimators=100, n_jobs=-1, oob_score=False,
                    random_state=42, verbose=0, warm_start=False)","{'estimator__n_estimators': 150, 'estimator__min_samples_split': 24, 'estimator__max_leaf_nodes': 12, 'estimator__max_depth': 9, 'estimator': ExtraTreesRegressor(bootstrap=False, ccp_alpha=0.0, criterion='mse',
                    max_depth=8, max_features='auto', max_leaf_nodes=20,
                    max_samples=None, min_impurity_decrease=0.0,
                    min_impurity_split=None, min_samples_leaf=1,
                    min_samples_split=20, min_weight_fraction_leaf=0.0,
                    n_estimators=100, n_jobs=-1, oob_score=False,
                    random_state=42, verbose=0, warm_start=False)}",0.8642769271368272,0.8519201381661878,0.7940385289278235,0.8431176889027828,0.8803341058463638,0.846737477795997,0.029166788481040554,275
0.40821313858032227,0.006544104342689568,0.0021155834197998046,6.569296767792631e-05,350,6,10,7,"GradientBoostingRegressor(alpha=0.9, ccp_alpha=0.0, criterion='friedman_mse',
                          init=None, learning_rate=0.1, loss='ls', max_depth=3,
                          max_features=None, max_leaf_nodes=None,
                          min_impurity_decrease=0.0, min_impurity_split=None,
                          min_samples_leaf=1, min_samples_split=2,
                          min_weight_fraction_leaf=0.0, n_estimators=100,
                          n_iter_no_change=None, presort='deprecated',
                          random_state=42, subsample=1.0, tol=0.0001,
                          validation_fraction=0.1, verbose=0, warm_start=False)","{'estimator__n_estimators': 350, 'estimator__min_samples_split': 6, 'estimator__max_leaf_nodes': 10, 'estimator__max_depth': 7, 'estimator': GradientBoostingRegressor(alpha=0.9, ccp_alpha=0.0, criterion='friedman_mse',
                          init=None, learning_rate=0.1, loss='ls', max_depth=3,
                          max_features=None, max_leaf_nodes=None,
                          min_impurity_decrease=0.0, min_impurity_split=None,
                          min_samples_leaf=1, min_samples_split=2,
                          min_weight_fraction_leaf=0.0, n_estimators=100,
                          n_iter_no_change=None, presort='deprecated',
                          random_state=42, subsample=1.0, tol=0.0001,
                          validation_fraction=0.1, verbose=0, warm_start=False)}",0.837410987608874,0.8475342174204901,0.8292607650268283,0.8782511936918566,0.8669229311218702,0.8518760189739838,0.01822963241978504,25
0.6389412879943848,0.02738649494960192,0.062356090545654295,0.014062574366719385,200,18,14,6,"RandomForestRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse',
                      max_depth=None, max_features='auto', max_leaf_nodes=None,
                      max_samples=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      n_estimators=100, n_jobs=-1, oob_score=False,
                      random_state=42, verbose=0, warm_start=False)","{'estimator__n_estimators': 200, 'estimator__min_samples_split': 18, 'estimator__max_leaf_nodes': 14, 'estimator__max_depth': 6, 'estimator': RandomForestRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse',
                      max_depth=None, max_features='auto', max_leaf_nodes=None,
                      max_samples=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      n_estimators=100, n_jobs=-1, oob_score=False,
                      random_state=42, verbose=0, warm_start=False)}",0.8262647458443793,0.83372867169252,0.801008444140179,0.8642411160268614,0.8661174145375645,0.8382720784483009,0.024507756640459146,650
0.18640904426574706,0.009868578698995215,0.028106546401977538,0.014250310195739474,50,10,16,10,"RandomForestRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse',
                      max_depth=None, max_features='auto', max_leaf_nodes=None,
                      max_samples=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      n_estimators=100, n_jobs=-1, oob_score=False,
                      random_state=42, verbose=0, warm_start=False)","{'estimator__n_estimators': 50, 'estimator__min_samples_split': 10, 'estimator__max_leaf_nodes': 16, 'estimator__max_depth': 10, 'estimator': RandomForestRegressor(bootstrap=True, ccp_alpha=0.0, criterion='mse',
                      max_depth=None, max_features='auto', max_leaf_nodes=None,
                      max_samples=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      n_estimators=100, n_jobs=-1, oob_score=False,
                      random_state=42, verbose=0, warm_start=False)}",0.8277736210027389,0.8234237546608058,0.8000378634061832,0.8636195409538933,0.8694482364751644,0.8368606032997571,0.026065421163814193,742
0.12407565116882324,0.025594808746614774,0.035984134674072264,0.0156903947552809,50,26,20,5,"ExtraTreesRegressor(bootstrap=False, ccp_alpha=0.0, criterion='mse',
                    max_depth=8, max_features='auto', max_leaf_nodes=20,
                    max_samples=None, min_impurity_decrease=0.0,
                    min_impurity_split=None, min_samples_leaf=1,
                    min_samples_split=20, min_weight_fraction_leaf=0.0,
                    n_estimators=100, n_jobs=-1, oob_score=False,
                    random_state=42, verbose=0, warm_start=False)","{'estimator__n_estimators': 50, 'estimator__min_samples_split': 26, 'estimator__max_leaf_nodes': 20, 'estimator__max_depth': 5, 'estimator': ExtraTreesRegressor(bootstrap=False, ccp_alpha=0.0, criterion='mse',
                    max_depth=8, max_features='auto', max_leaf_nodes=20,
                    max_samples=None, min_impurity_decrease=0.0,
                    min_impurity_split=None, min_samples_leaf=1,
                    min_samples_split=20, min_weight_fraction_leaf=0.0,
                    n_estimators=100, n_jobs=-1, oob_score=False,
                    random_state=42, verbose=0, warm_start=False)}",0.8705395384883746,0.8476954338153988,0.8060807513225431,0.8436093044526035,0.8809751842086815,0.8497800424575204,0.025908088276620205,117
0.2899890899658203,0.03129764043589486,0.05964980125427246,0.01036963345707184,150,20,10,10,"ExtraTreesRegressor(bootstrap=False, ccp_alpha=0.0, criterion='mse',
                    max_depth=8, max_features='auto', max_leaf_nodes=20,
                    max_samples=None, min_impurity_decrease=0.0,
                    min_impurity_split=None, min_samples_leaf=1,
                    min_samples_split=20, min_weight_fraction_leaf=0.0,
                    n_estimators=100, n_jobs=-1, oob_score=False,
                    random_state=42, verbose=0, warm_start=False)","{'estimator__n_estimators': 150, 'estimator__min_samples_split': 20, 'estimator__max_leaf_nodes': 10, 'estimator__max_depth': 10, 'estimator': ExtraTreesRegressor(bootstrap=False, ccp_alpha=0.0, criterion='mse',
                    max_depth=8, max_features='auto', max_leaf_nodes=20,
                    max_samples=None, min_impurity_decrease=0.0,
                    min_impurity_split=None, min_samples_leaf=1,
                    min_samples_split=20, min_weight_fraction_leaf=0.0,
                    n_estimators=100, n_jobs=-1, oob_score=False,
                    random_state=42, verbose=0, warm_start=False)}",0.870093414257946,0.8511148619169104,0.7893960469387872,0.8405271036763774,0.8720794321676073,0.8446421717915257,0.03003841811522487,374
